index,acquired,bankruptcy,company,company_name,description,industry,ticker
690,FALSE,FALSE,"AMERICAN WATER WORKS COMPANY, INC. (AWK)","American Water Works Company, Inc.","American Water Works provides regulated water and wastewater utility services to residential, commercial, and industrial customers in a number of states in the U.S.",utility,AWK
691,TRUE,FALSE,ALLIED WASTE INDUSTRIES INC (AW),Allied Waste Industries Inc,"Acquired by Republic Services in 2008, Allied Waste was a U.S. non-hazardous, solid waste management company, providing collection, transfer, recycling and disposal services to residential, commercial and industrial customers.","business services,consumer services",AW
692,FALSE,FALSE,AVERY DENNISON CORPORATION (AVY),Avery Dennison Corporation,"Avery Dennison produces tickets, tags, labels, and imprinting equipment, and supplies pressure-sensitive materials to printers, retailers, apparel manufacturers, and brand owners.",materials,AVY
693,FALSE,FALSE,"AVON PRODUCTS, INC. (AVP)","Avon Products, Inc.","Avon is a global manufacturer and marketer of beauty and related products, founded in 1886. Company product categories include skincare, cosmetics, fashion jewelry, apparel, footwear, accessories, housewares, entertainment products, children’s products and nutritional products.",consumer goods,AVP
694,FALSE,FALSE,BROADCOM LIMITED (AVGO),Broadcom Limited,"Broadcom designs analog and digital semiconductors for connectivity, focusing on analog III-V based products and digital and mixed signal complementary metal oxide semiconductor devices. Company products are used in data center networking, home connectivity, telecommunications, smartphones and base stations, factory automation, power generation, and electronic displays.",hardware,AVGO
695,FALSE,FALSE,"AVALONBAY COMMUNITIES, INC. (AVB)","Avalonbay Communities, Inc.","AvalonBay is a real estate investment trust (REIT)  that develops, owns and operates multifamily housing primarily in New England, the New York/New Jersey metro area, the Mid-Atlantic and the West coast of the U.S.","real estate,REIT",AVB
696,FALSE,FALSE,"ACTIVISION BLIZZARD, INC. (ATVI)","Activision Blizzard, Inc.","Activision Blizzard is a worldwide developer and publisher of online, personal computer, console, and mobile games.",software,ATVI
697,FALSE,FALSE,ALLEGHENY TECHNOLOGIES INCORPORATED (ATI),Allegheny Technologies Incorporated,"Allegheny produces titanium and titanium alloys, nickel-based alloys and specialty steels, precision forgings, castings and machined components, zirconium and alloys, and engineered steel products.",materials,ATI
698,FALSE,FALSE,ADTALEM GLOBAL EDUCATION INC. (ATGE),Adtalem Global Education Inc.,,nan,ATGE
699,FALSE,FALSE,ASHLAND INC. (ASH),Ashland Inc.,"Ashland is a global supplier of specialty chemicals and, through Valvoline, of branded automotive, commercial and industrial lubricants.",materials,ASH
700,FALSE,FALSE,"ARROW ELECTRONICS, INC. (ARW)","Arrow Electronics, Inc.","Arrow distributes electronic components, such as semiconductors, capacitors, resistors, power supplies, relays and switches to original equipment and contract manufacturers around the world.",business services,ARW
701,FALSE,FALSE,ARRIS INTERNATIONAL PLC (ARRS),Arris International Plc,"ARRIS provides set-top boxes, digital video and Internet Protocol Television distribution systems, broadband access infrastructure platforms, and associated data and voice customer premises equipment for cable, telephone, and digital broadcast satellite operators and media programmers.","equipment,hardware",ARRS
702,FALSE,FALSE,ARCONIC INC. (ARNC),Arconic Inc.,"Arconic (formerly Alcoa Inc.) makes sheet and plate aluminum, and forged and machined aluminum and titanium components for the aerospace, automotive, power and propulsion, transportation, and industrial markets.",materials,ARNC
703,TRUE,FALSE,"AIRGAS, INC. (ARG)","Airgas, Inc.","Airgas is a U.S. supplier of industrial, medical and specialty gases and equipment, such as welding equipment.",materials,ARG
704,FALSE,FALSE,"ALEXANDRIA REAL ESTATE EQUITIES, INC. (ARE)","Alexandria Real Estate Equities, Inc.","Alexandria is a REIT that develops and operates urban office space, primarily for life science and technology campuses.","real estate,REIT",ARE
705,FALSE,FALSE,"AMERIGAS PARTNERS, L.P. (APU)","Amerigas Partners, L.P.","AmeriGas Partners is the largest retail propane distributor in the U.S. serving residential, commercial, industrial, agricultural, and wholesale customers.",energy,APU
706,TRUE,FALSE,"APOLLO EDUCATION GROUP, INC. (APOL)","Apollo Education Group, Inc.","Acquired in 2017, Apollo Education Group offered undergraduate, graduate, certificate and nondegree programs online and on-campus, through University of Phoenix and other subsidiaries.",consumer services,APOL
707,FALSE,FALSE,AMPHENOL CORPORATION (APH),Amphenol Corporation,"Amphenol designs, manufactures and markets electrical, electronic and fiber optic connectors, antennas, sensors and coaxial and high-speed specialty cable for customers in the automotive, communications, aerospace, military, and industrial markets.",hardware,APH
708,FALSE,FALSE,"AIR PRODUCTS AND CHEMICALS, INC. (APD)","Air Products And Chemicals, Inc.","Air Products and Chemicals provides atmospheric gases, process and specialty gases, electronics and performance materials, and equipment and services to energy, electronics, chemicals, metals, and manufacturing customers worldwide.",materials,APD
709,FALSE,FALSE,ANADARKO PETROLEUM CORPORATION (APC),Anadarko Petroleum Corporation,"Anadarko Petroleum explores for, and produces oil and gas in the U.S., in the deepwater Gulf of Mexico, and in Algeria, Ghana, Mozambique, Colombia,  and other countries.",energy,APC
710,FALSE,FALSE,APACHE CORPORATION (APA),Apache Corporation,"Apache explores for, develops, and produces oil and gas in the U.S., Canada, Egypt, and the U.K.",energy,APA
711,FALSE,FALSE,A. O. SMITH CORPORATION (AOS),A. O. Smith Corporation,The company manufactures and markets residential and commercial gas and electric water heaters and water treatment products.,equipment,AOS
712,FALSE,FALSE,AON PLC (AON),Aon Plc,"Aon is a global provider of professional services to businesses. Company services include advisory and insurance and reinsurance brokerage services, helping clients place insurance risk with insurance carriers, and human resource services, such as actuarial, compensation planning, and benefits administration services.","business services,financial company,insurance",AON
713,FALSE,FALSE,"ANTHEM, INC. (ANTM)","Anthem, Inc.",Anthem is a U.S. health insurance company.,"financial company,health care,insurance",ANTM
714,FALSE,FALSE,"ANSYS, INC. (ANSS)","Ansys, Inc.","ANSYS develops and markets engineering simulation software used in academic, aerospace and defense, automotive, industrial equipment, electronics, biomedical, energy, materials and chemical processing, and other industries.",software,ANSS
715,FALSE,TRUE,"ALPHA NATURAL RESOURCES, INC. (ANR)","Alpha Natural Resources, Inc.","Prior to filing for bankruptcy in 2015, Alpha was a U.S. coal producer, supplying metallurgical coal for use in the steel-making process and thermal coal to electric utilities and manufacturing industries.","energy,materials",ANR
716,FALSE,FALSE,ABERCROMBIE & FITCH CO. (ANF),Abercrombie & Fitch Co.,"Abercrombie & Fitch is an apparel and accessories retailer that sells products under Abercrombie & Fitch, abercrombie kids, and Hollister brands.",retail,ANF
717,TRUE,FALSE,ANDREW CORPORATION (ANDW),Andrew Corporation,"Prior to its 2007 merger with CommScope, Andrew Corporation provided radio frequency (RF) products used in the infrastructure for wireless networks.",hardware,ANDW
718,TRUE,FALSE,ANDEAVOR (ANDV),Andeavor,"Acquired in 2018, Andeavor primarily manufactured, transported and sold transportation fuels and crude oil in the U.S.","energy,materials",ANDV
719,FALSE,FALSE,"AUTONATION, INC. (AN)","Autonation, Inc.","AutoNation is an automotive retailer with stores located predominantly in major metropolitan markets in the Sunbelt region of the U.S. The company sells new and used vehicles, repair and maintenance services, as well as wholesale parts.",retail,AN
720,FALSE,FALSE,"AMAZON.COM, INC. (AMZN)","Amazon.Com, Inc.","Amazon operates retail websites, provides computing, data storage, and database services, and manufactures and sells electronic devices, such as Kindle e-readers.","internet,IT services,retail",AMZN
721,FALSE,FALSE,AMERICAN TOWER CORPORATION (AMT),American Tower Corporation,"The company is a real estate investment trust (REIT) that owns and operates multi-tenant communications towers used by wireless service providers, radio and television broadcasters, and governments.","equipment,real estate,REIT,telecommunications",AMT
722,FALSE,FALSE,"ALEXANDER & BALDWIN, INC. (ALEX)","Alexander & Baldwin, Inc.","A&B develops, owns, and operates commercial and residential real estate properties, primarily in Hawaii. The company is also engaged in agricultural and construction materials businesses.","materials,real estate",ALEX
723,FALSE,FALSE,ALBEMARLE CORPORATION (ALB),Albemarle Corporation,"The company develops, manufactures and markets specialty chemicals, such as lithium compounds, bromine, and polymer catalysts for use in petroleum refining, consumer electronics, energy storage, construction, automotive, aerospace, pharmaceuticals, and other industries.",materials,ALB
724,FALSE,FALSE,"AKORN, INC. (AKRX)","Akorn, Inc.","Akorn develops, manufactures and markets generic, branded, and private-label prescription pharmaceuticals and over-the-counter consumer health products and animal pharmaceuticals. The company specializes in ophthalmics, injectables, oral liquids, otics, topicals, inhalants and nasal sprays.",pharmaceuticals,AKRX
725,FALSE,FALSE,"AKAMAI TECHNOLOGIES, INC. (AKAM)","Akamai Technologies, Inc.","Akamai provides content delivery network (CDN) services for delivering, optimizing and securing content and business applications over the Internet.","IT services,telecommunications",AKAM
726,FALSE,FALSE,ARTHUR J. GALLAGHER & CO. (AJG),Arthur J. Gallagher & Co.,"Gallagher provides insurance brokerage, consulting services, and third-party claims settlement and administration services, acting as an intermediary between insurers and their customers.",business services,AJG
