"acquired","bankruptcy","company","company_name","description","ticker","industry_n","industry"
FALSE,FALSE,"HUNTINGTON BANCSHARES INCORPORATED (HBAN)","Huntington Bancshares Incorporated","Huntington Bancshares is a diversified regional bank holding company, providing commercial, small business, consumer, and mortgage banking services, as well as automobile financing, equipment leasing, investment management, trust services, brokerage, and insurance. The company has presence in Ohio, Michigan, Pennsylvania Indiana, and other states.","HBAN","industry_2","financial company"
TRUE,FALSE,"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED (HAR)","Harman International Industries, Incorporated","Acquired by Samsung in 2017, Harman provided navigation, entertainment, and audio car systems to automakers and consumers under brands including Harman/Kardon, Infinity, and JBL. The company also made audio, video, lighting, control, and automation solutions for entertainment and enterprise applications, including live concerts, stadiums, and conference centers.","HAR","industry_2","equipment"
FALSE,FALSE,"HALLIBURTON COMPANY (HAL)","Halliburton Company","Halliburton provides services and products to the upstream oil and natural gas industry. The company serves major, national, and independent oil and natural gas companies throughout the world. Halliburton has two operating segments: Completion and Production delivers cementing, stimulation, intervention, pressure control, specialty chemicals, artificial lift, and well completion products and services; Drilling and Evaluation provides fiel","HAL","industry_2","energy"
FALSE,FALSE,"W.W. GRAINGER, INC. (GWW)","W.W. Grainger, Inc.","W.W. Grainger is a distributor of maintenance, repair and operating supplies used by businesses and institutions primarily in the United States and Canada. Products offered include material handling equipment, safety and security supplies, lighting and electrical products, power and hand tools, pumps and plumbing supplies, cleaning and maintenance supplies, building and home inspection supplies, vehicle and fleet components and other item","GWW","industry_2","retail"
FALSE,FALSE,"THE GOODYEAR TIRE & RUBBER COMPANY (GT)","The Goodyear Tire & Rubber Company","Goodyear was organized in 1898. The company manufactures tires and rubber-related chemicals, and operates tire and auto service center outlets.","GT","industry_2","manufacturing"
FALSE,FALSE,"THE GOLDMAN SACHS GROUP, INC. (GS)","The Goldman Sachs Group, Inc.","Goldman Sachs is a global investment banking, securities and investment management firm that provides a wide range of financial services to clients including corporations, financial institutions, governments and individuals.","GS","industry_2","financial company"
FALSE,FALSE,"GARMIN LTD. (GRMN)","Garmin Ltd.","Garmin primarily designs, manufactures, and markets hand-held, wearable, portable and fixed-mount Global Positioning System (GPS) enabled navigation products.","GRMN","industry_2","hardware"
FALSE,FALSE,"GENWORTH HOLDINGS, INC. (GNW)","Genworth Holdings, Inc.","Genworth Holdings provides mortgage insurance, predominantly insuring prime-based, individually underwritten residential mortgage loans in the U.S., Canada, and Australia, and life insurance, annuities, and long-term care insurance products in the U.S.","GNW","industry_2","insurance"
FALSE,FALSE,"CORNING INCORPORATED (GLW)","Corning Incorporated","Corning traces its origins to a glass business established in 1851. Corning operates in 5 reportable segments: (1) Display Technologies, which manufactures glass substrates for liquid crystal displays (LCDs) used in TVs, notebook computers and flat panel monitors; (2) Optical Communications, which makes optical fiber products for carriers and enterprises; (3) Environmental Technologies, which manufactures ceramic substrates and filters fo","GLW","industry_2","materials"
FALSE,FALSE,"GLADSTONE CAPITAL CORPORATION (GLAD)","Gladstone Capital Corporation","Gladstone is a closed-end, non-diversified management investment company, investing in debt and equity securities of established private businesses operating in the United States. In general, its investments in debt securities have a term of no more than seven years.","GLAD","industry_2","financial company"
FALSE,FALSE,"GILEAD SCIENCES, INC. (GILD)","Gilead Sciences, Inc.","Gilead is a research-based biopharmaceutical company that discovers, develops and commercializes medicines, with focus on human immunodeficiency virus (HIV), liver diseases such as chronic hepatitis C and chronic hepatitis B, cardiovascular disease, hematology/oncology and respiratory diseases.","GILD","industry_2","pharmaceuticals"
FALSE,FALSE,"GRAHAM HOLDINGS COMPANY (GHC)","Graham Holdings Company","Graham Holdings is primarily a diversified education and media company. The company’s Kaplan subsidiary provides higher education and test preparation services. The company owns and operates TV broadcasting stations, Slate and Foreign Policy magazines.","GHC","industry_2","media"
FALSE,TRUE,"GENERAL GROWTH PROPERTIES, INC (GGP)","General Growth Properties, Inc","Prior to seeking Chapter 11 bankruptcy protection in 2009, General Growth Properties operated as a real estate investment trust (REIT) with ownership interest in regional shopping malls, planned communities and commercial office buildings. In 2010, the company reorganized and split itself into two separate and independent corporations: the new GGP, which is a shopping mall owner and operator, and The Howard Hughes Corporation, which consi","GGP","industry_2","REIT"
TRUE,FALSE,"GGP INC. (GGP)","Ggp Inc.","Prior to its 2018 acquisition by Brookfield Property Partners, GGP was a self-administered and self-managed real estate investment trust (REIT) that owned and operated shopping malls and urban retail properties in the U.S.","GGPI","industry_2","REIT"
TRUE,FALSE,"GENZYME CORP (GENZ)","Genzyme Corp","Acquired by Sanofi-Aventis in 2011, Genzyme was a biotechnology company with a product portfolio addressing rare genetic disease disorders, renal disease, orthopedics, cancer, transplant and immune disease, and diagnostic and predictive testing.","GENZ","industry_2","pharmaceuticals"
FALSE,FALSE,"GENERAL ELECTRIC COMPANY (GE)","General Electric Company","GE is a diversified conglomerate with products and services ranging from aircraft engines, power generation and oil and gas production equipment to medical imaging, financing and industrial products.","GE","industry_2","consumer goods"
FALSE,FALSE,"GENERAL DYNAMICS CORPORATION (GD)","General Dynamics Corporation","General Dynamics is a global aerospace and defense company that offers a portfolio of products and services in business aviation; combat vehicles, weapons systems and munitions; command, control, communications, computers, intelligence, surveillance and reconnaissance solutions; and shipbuilding.","GD","industry_2","equipment"
TRUE,FALSE,"NICOR INC (GAS)","Nicor Inc","Acquired by AGL Resources in December 2010, Nicor was a holding company whose primary business was gas distribution.","GAS","industry_2","utility"
TRUE,FALSE,"FMC TECHNOLOGIES, INC. (FTI)","Fmc Technologies, Inc.","Acquired by Technip in 2016, FMC Technologies was a technology provider for the energy industry. The company designed, manufactured and serviced subsea oil and gas production and processing systems, surface wellhead production systems, high pressure fluid control equipment, measurement solutions and marine loading systems for the energy industry.","FTI","industry_2","equipment"
FALSE,FALSE,"FIRST SOLAR, INC. (FSLR)","First Solar, Inc.","The company designs, manufactures, and sells photovoltaic (PV) solar modules with thin-film semiconductor technology, and provides operations and maintenance services to PV system owners, such as utilities.","FSLR","industry_2","equipment"
TRUE,FALSE,"FOREST LABORATORIES, INC. (FRX)","Forest Laboratories, Inc.","Acquired by Actavis in 2014, Forest Laboratories developed and sold branded prescription drugs.","FRX","industry_2","pharmaceuticals"
FALSE,FALSE,"FEDERAL REALTY INVESTMENT TRUST (FRT)","Federal Realty Investment Trust","The company is a real estate investment trust (REIT) that owns and manages retail and mixed-use properties in metropolitan markets in the Northeast and Mid-Atlantic regions of the U.S., as well as in California and South Florida.","FRT","industry_2","REIT"
FALSE,FALSE,"TWENTY-FIRST CENTURY FOX, INC. (FOX)","Twenty-First Century Fox, Inc.","Twenty-First Century Fox is a diversified global media and entertainment company with operations in cable network programming, TV, and filmed entertainment.","FOX","industry_2","media"
FALSE,FALSE,"FOSSIL GROUP, INC. (FOSL)","Fossil Group, Inc.","Fossil designs and markets consumer fashion accessories. Principal offerings include men's and women's fashion watches and jewelry, handbags, small leather goods, belts, sunglasses and soft accessories. The company distributes its products through department stores, specialty retail locations, specialty watch and jewelry stores, company-owned retail and outlet stores, and online. Wholesale customers include Amazon.com, Dillard's, JCPenney","FOSL","industry_2","retail"
FALSE,FALSE,"FIFTH THIRD BANCORP (FITB)","Fifth Third Bancorp","Fifth Third Bancorp provides commercial and branch banking, consumer lending, and investment advisory services in the Midwestern and Southeastern regions of the U.S.","FITB","industry_2","financial company"
FALSE,FALSE,"FISERV, INC. (FISV)","Fiserv, Inc.","Fiserv provides financial services technology to banks, credit unions, investment management firms, leasing companies, retailers and merchants, primarily in the United States. The company provides account processing systems, electronic bill payment and presentment, card-based transaction processing, ACH transaction processing, account-to-account transfers and person-to-person payments, internet and mobile banking, and related services inc","FISV","industry_2","IT services"
FALSE,FALSE,"FIDELITY NATIONAL INFORMATION SERVICES, INC. (FIS)","Fidelity National Information Services, Inc.","The company offers technology solutions for retail and enterprise banking, payments, capital markets, asset and wealth management, risk and compliance, treasury and insurance, as well as financial consulting and outsourcing services. The company serves the North American regional and community bank market via its Integrated Financial Solutions business segment, and large financial institutions via its Global Financial Solutions segment.","FIS","industry_2","financial company"
